date,firm_name,amount_chf,type,location,firm_name_norm,firm_name_clean,ehraid,uid,legal_seat
2024-09-13,Distalmotion SA,Undisclosed,Equity,Epalinges,distalmotion sa,distalmotion sa,1050847.0,CHE330040916,Epalinges
2024-09-16,enersis suisse AG,Undisclosed,Equity,Bern,enersis suisse ag,enersis suisse ag,1025590.0,CHE434835039,Bern
2024-09-17,JOSEPHA GmbH,10'000,Grant,Zürich,josepha gmbh,josepha gmbh,1641519.0,CHE363087362,Zürich
2024-09-17,TransHeps AG,10'000,Grant,Weiningen ZH,transheps ag,transheps ag,1627939.0,CHE487481483,Weiningen (ZH)
2024-09-17,Novostia SA,5'600'000,Equity,Epalinges,novostia sa,novostia sa,1302856.0,CHE217252137,Epalinges
2024-09-17,ImmunOs Therapeutics AG,11'000'000,Equity,Schlieren,immunos therapeutics ag,immunos therapeutics ag,1203767.0,CHE456329046,Schlieren
2024-09-17,Neo Medical SA,57'000'000,Equity,Villette,neo medical sa,neo medical sa,1126206.0,CHE250667822,Bourg-en-Lavaux
2024-09-18,LogBook AG,40'000,Convertible loan,Zürich,logbook ag,logbook ag,1632606.0,CHE161085374,Zürich
2024-09-18,Carewell SA,40'000,Convertible loan,Pully,carewell sa,carewell sa,1648629.0,CHE345273062,Pully
2024-09-19,Perovskia Solar AG,2'050'000,Equity,Aubonne,perovskia solar ag,perovskia solar ag,1510146.0,CHE231549406,Aubonne
2024-09-19,Lightium AG,7'000'000,Equity,Schlieren,lightium ag,lightium ag,1604135.0,CHE372073264,Schlieren
2024-09-23,WattAnyWhere SA,400'000,Loan,Sion,wattanywhere sa,wattanywhere sa,1508173.0,CHE219506774,Sion
2024-09-23,Archimethod SA,90'000,Grant,Comano,archimethod sa,archimethod sa,1485542.0,CHE356070089,Comano
2024-09-24,Cassio-P SA,10'000,Award,Morges,cassio-p sa,cassio-p sa,1622292.0,CHE229407085,Neuchâtel
2024-09-25,Urbio SA,Undisclosed,Grant,Sion,urbio sa,urbio sa,1424654.0,CHE314198329,Sion
2024-09-25,Mabylon AG,1'300'000,Equity,Schlieren,mabylon ag,mabylon ag,1043545.0,CHE353226343,Schlieren
2024-09-25,Menhir Photonics AG,Undisclosed,Loan,Glattbrugg,menhir photonics ag,menhir photonics ag,1348384.0,CHE495737130,Rümlang
2024-09-26,Luya Foods AG,5'000'000,Equity,Bern,luya foods ag,luya foods ag,1494700.0,CHE293107980,Bern
2024-09-27,Pelt8 AG,Undisclosed,Equity,Zurich,pelt8 ag,pelt8 ag,1498301.0,CHE314768238,Zürich
2024-09-30,Openversum GmbH,50'000,Grant,Schlieren,openversum gmbh,openversum gmbh,1576191.0,CHE381871402,Schlieren
2024-09-30,Augury Medical GmbH,150'000,Grant,Biel,augury medical gmbh,augury medical gmbh,1643337.0,CHE382299060,Biel/Bienne
2024-09-30,rrreefs AG,25'000,Award,Zürich,rrreefs ag,rrreefs ag,1602963.0,CHE439909739,Zürich
2024-09-30,MIROS Technology SA,15'000,Grant,Morges,miros technology sa,miros technology sa,1608405.0,CHE195614655,Morges
2024-09-30,Abrinca GmbH,150'000,Convertible loan,Bern,abrinca gmbh,abrinca gmbh,1575388.0,CHE154302419,Bern
2024-09-30,PeriVision SA,1'100'000,Grant,Epalinges,perivision sa,perivision sa,1528855.0,CHE336028606,Epalinges
2024-10-01,Shootify Labs Sagl,10'000,Grant,Viganello,shootify labs sagl,shootify labs sagl,1648925.0,CHE229758403,Lugano
2024-10-01,apricot 366 GmbH,10'000,Grant,Lichtensteig,apricot 366 gmbh,apricot 366 gmbh,1608738.0,CHE137174445,Lichtensteig
2024-10-01,AlpinaSana AG,Undisclosed,Grant,Zurich,alpinasana ag,alpinasana ag,1642692.0,CHE362404112,Zürich
2024-10-01,Shootify Labs Sagl,300'000,Equity,Viganello,shootify labs sagl,shootify labs sagl,1648925.0,CHE229758403,Lugano
2024-10-01,Rematter AG,200'000,Grant,Rotkreuz,rematter ag,rematter ag,1535659.0,CHE472563965,Risch
2024-10-01,Studyond AG,10'000,Grant,St. Gallen,studyond ag,studyond ag,1597668.0,CHE433141336,St. Gallen
2024-10-01,Abrinca GmbH,Undisclosed,Grant,Bern,abrinca gmbh,abrinca gmbh,1575388.0,CHE154302419,Bern
2024-10-02,Precise Health SA,40'000,Convertible loan,Sion,precise health sa,precise health sa,1619293.0,CHE220616429,Sion
2024-10-02,Clee Medical SA,40'000,Convertible loan,Geneva,clee medical sa,clee medical sa,1660570.0,CHE343543919,Genève
2024-10-03,Novigenix SA,1'643'215,Grant,Epalinges,novigenix sa,novigenix sa,1200853.0,CHE496504999,Epalinges
2024-10-03,AlveoliX AG,4'000'000,Grant,Bern,alveolix ag,alveolix ag,1383505.0,CHE475985759,Bern
2024-10-03,Voliro AG,12'000'000,Equity,Zürich,voliro ag,voliro ag,1415652.0,CHE206478915,Zürich
2024-10-04,Juvion Life Sciences Sàrl,250'000,Grant,Lausanne,juvion life sciences sàrl,juvion life sciences sàrl,1649442.0,CHE203691329,Ecublens (VD)
2024-10-04,BreezeLabs AG,Undisclosed,Equity,Zürich,breezelabs ag,breezelabs ag,1575985.0,CHE380220030,Zürich
2024-10-07,Resilient SA,50'000,Convertible loan,Lausanne,resilient sa,resilient sa,1296008.0,CHE343059581,Lausanne
2024-10-08,Lymphatica Medtech SA,17'900'000,Equity,Lausanne,lymphatica medtech sa,lymphatica medtech sa,1314128.0,CHE250589429,Ecublens (VD)
2024-10-08,ELDICO Scientific AG,Undisclosed,Equity,Villigen,eldico scientific ag,eldico scientific ag,1396825.0,CHE348829814,Allschwil
2024-10-09,Sentinus AG,100'000,Convertible loan,Cham,sentinus ag,sentinus ag,1612333.0,CHE498857345,Cham
2024-10-09,WasteFlow SA,100'000,Convertible loan,Lausanne,wasteflow sa,wasteflow sa,1643192.0,CHE486041489,Ecublens (VD)
2024-10-09,xFarm Technologies SA,36'000'000,Equity,Manno,xfarm technologies sa,xfarm technologies sa,1367474.0,CHE478748977,Manno
2024-10-09,Optiverse AG,100'000,Convertible loan,Zürich,optiverse ag,optiverse ag,1644122.0,CHE412948534,Zürich
2024-10-10,IMAI MedTech GmbH,35'000,Grant,Schlieren,imai medtech gmbh,imai medtech gmbh,1629820.0,CHE308576357,Schlieren
2024-10-11,NLS Pharmaceutics AG,6'248'991,,Stans,nls pharmaceutics ag,nls pharmaceutics ag,1224699.0,CHE447067367,Kloten
2024-10-11,BE WTR SA,39'000'000,Equity,Lausanne,be wtr sa,be wtr sa,1455253.0,CHE342575130,Lausanne
2024-10-15,SensArs Neuroprosthetics Sàrl,25'000,Equity,Lausanne,sensars neuroprosthetics sàrl,sensars neuroprosthetics sàrl,1184638.0,CHE130906673,Lausanne
2024-10-15,EVIS Bioscience AG,10'000,Grant,Zürich ETH-Hönggerberg,evis bioscience ag,evis bioscience ag,1644397.0,CHE190466790,Zürich
2024-10-15,sefit health GmbH,10'000,Grant,Reinach BL,sefit health gmbh,sefit health gmbh,1653764.0,CHE486831965,Reinach (BL)
2024-10-15,UMAMI AG,4'300'000,Equity,Zurich,umami ag,umami ag,1219041.0,CHE421527189,Zürich
2024-10-16,Mosaic Soc AG,40'000,Convertible loan,Zürich,mosaic soc ag,mosaic soc ag,1637359.0,CHE149134783,Zürich
2024-10-16,CREAL SA,Undisclosed,Equity,Ecublens,creal sa,creal sa,1326491.0,CHE305369655,Ecublens (VD)
2024-10-16,sallea AG,2'252'406,Equity,Zürich ETH-Hönggerberg,sallea ag,sallea ag,1613803.0,CHE204467326,Zürich
2024-10-16,Verretex SA,40'000,Convertible loan,St-Sulpice,verretex sa,verretex sa,1673255.0,CHE466984985,Saint-Sulpice (VD)
2024-10-16,Riverkin GmbH,40'000,Convertible loan,Zurich,riverkin gmbh,riverkin gmbh,1634923.0,CHE419534808,Zürich
2024-10-18,catchfree AG,25'000,Equity,Appenzell,catchfree ag,catchfree ag,1653426.0,CHE444365638,Appenzell
2024-10-18,Intonate GmbH,25'000,Equity,Jona,intonate gmbh,intonate gmbh,1621235.0,CHE281993625,Rapperswil-Jona
2024-10-18,Hoshii AG,25'000,Equity,Zürich,hoshii ag,hoshii ag,1651838.0,CHE360441059,Zürich
2024-10-23,Verretex SA,6'000,Award,St-Sulpice,verretex sa,verretex sa,1673255.0,CHE466984985,Saint-Sulpice (VD)
2024-10-23,Validation Cloud AG,8'750'000,Equity,Zug,validation cloud ag,validation cloud ag,1545655.0,CHE188942404,Zug
2024-10-23,Shape Biopharmaceuticals GmbH,100'000,Convertible loan,Au ZH,shape biopharmaceuticals gmbh,shape biopharmaceuticals gmbh,1596950.0,CHE215939594,Wädenswil
2024-10-23,Nerai Bioscience AG,100'000,Convertible loan,Zürich,nerai bioscience ag,nerai bioscience ag,1681670.0,CHE355799408,Zürich
2024-10-23,CellX Biosolutions AG,100'000,Convertible loan,Zürich,cellx biosolutions ag,cellx biosolutions ag,1666362.0,CHE236795266,Zürich
2024-10-23,Ionic Wind AG,100'000,Convertible loan,St. Gallen,ionic wind ag,ionic wind ag,1685508.0,CHE365410126,St. Gallen
2024-10-23,Recarta SA,30'000,Grant,Reverolle,recarta sa,recarta sa,1650063.0,CHE351369078,Hautemorges
2024-10-23,Ymmunobio AG,Undisclosed,Grant,Riehen,ymmunobio ag,ymmunobio ag,1502556.0,CHE468419785,Riehen
2024-10-24,LatticeFlow AG,2'603'746,Grant,Zürich,latticeflow ag,latticeflow ag,1445537.0,CHE446584588,Zürich
2024-10-24,ONWARD Medical SA,46'810'000,Equity,Lausanne,onward medical sa,onward medical sa,1205723.0,CHE251627802,Lausanne
2024-10-25,Adoram Therapeutics SA,100'000,Loan,Grand-Lancy,adoram therapeutics sa,adoram therapeutics sa,1542020.0,CHE414015961,Lancy
2024-10-25,Dyneo Technologies SA,100'000,Loan,Petit-Lancy,dyneo technologies sa,dyneo technologies sa,1609421.0,CHE441217757,Lancy
2024-10-25,Fidectus AG,Undisclosed,Equity,Zürich,fidectus ag,fidectus ag,1387533.0,CHE186989292,Zürich
2024-10-28,Monte Rosa Therapeutics AG,132'000'000,Revenue,Basel,monte rosa therapeutics ag,monte rosa therapeutics ag,1345918.0,CHE405675696,Basel
2024-10-31,HeroSupport SA,Undisclosed,Grant,Veyrier,herosupport sa,herosupport sa,1542453.0,CHE462249881,Veyrier
2024-10-31,Vestir Technologies GmbH,175'000,Equity,Oberaegeri,vestir technologies gmbh,vestir technologies gmbh,1613076.0,CHE143236712,Oberägeri
2024-10-31,AdAstra Sustainability SA,10'000,Award,Choulex,adastra sustainability sa,adastra sustainability sa,1516816.0,CHE178642395,Choulex
2024-10-31,GenomSys SA,300'000,Equity,Lausanne,genomsys sa,genomsys sa,1256307.0,CHE413431630,Ecublens (VD)
2024-11-01,condenZero AG,550'000,Grant,Zürich,condenzero ag,condenzero ag,1385255.0,CHE465078564,Zürich
2024-11-01,Synendos Therapeutics AG,2'900'000,Grant,Basel,synendos therapeutics ag,synendos therapeutics ag,1391442.0,CHE145781587,Basel
2024-11-05,Trilliome GmbH,10'000,Grant,Zürich,trilliome gmbh,trilliome gmbh,1578574.0,CHE489016967,Zürich
2024-11-05,FrostForge SA,10'000,Grant,Vessy,frostforge sa,frostforge sa,1648375.0,CHE198197642,Veyrier
2024-11-05,Ionic Wind AG,150'000,Grant,St. Gallen,ionic wind ag,ionic wind ag,1685508.0,CHE365410126,St. Gallen
2024-11-05,Scanvio Medical AG,150'000,Grant,Zürich ETH-Zentrum,scanvio medical ag,scanvio medical ag,1641752.0,CHE322016330,Zürich
2024-11-06,Spacetalk SA,40'000,Convertible loan,Lausanne,spacetalk sa,spacetalk sa,1591337.0,CHE186012517,Lausanne
2024-11-06,Xelidoni SA,15'000,Grant,Vevey,xelidoni sa,xelidoni sa,1577828.0,CHE207534404,Vevey
2024-11-06,Intonate GmbH,40'000,Convertible loan,Jona,intonate gmbh,intonate gmbh,1621235.0,CHE281993625,Rapperswil-Jona
2024-11-07,Algorized Sàrl,4'300'000,Equity,Etoy,algorized sàrl,algorized sàrl,1565868.0,CHE316454443,Etoy
2024-11-07,OrthoSens SA,23'000,Award,Courroux,orthosens sa,orthosens sa,1619252.0,CHE284302407,Courroux
2024-11-12,SUNAXER SA,100'000,Loan,Lausanne,sunaxer sa,sunaxer sa,1575939.0,CHE307557558,Renens (VD)
2024-11-12,Selma Finance AG,1'900'000,Equity,Arth,selma finance ag,selma finance ag,1284022.0,CHE271699590,Zürich
2024-11-12,Alentis Therapeutics AG,160'314'971,Equity,Allschwil,alentis therapeutics ag,alentis therapeutics ag,1387803.0,CHE227760145,Allschwil
2024-11-13,MPower Ventures AG,3'160'000,Equity,Zürich,mpower ventures ag,mpower ventures ag,1330664.0,CHE452912844,Zürich
2024-11-13,Biolux Group SA,4'000'000,Equity,Anières,biolux group sa,biolux group sa,1481941.0,CHE192938340,Anières
2024-11-13,Grensol AG,100'000,Convertible loan,Zürich,grensol ag,grensol ag,1481085.0,CHE341961559,Zürich
2024-11-14,databaum Sàrl,50'000,Grant,Lausanne,databaum sàrl,databaum sàrl,1556967.0,CHE270015634,Ecublens (VD)
2024-11-15,Spectroplast AG,Undisclosed,Equity,Schlieren,spectroplast ag,spectroplast ag,1363619.0,CHE427587592,Schlieren
2024-11-15,Aurealis Therapeutics AG,8'000'000,Equity,Basel,aurealis therapeutics ag,aurealis therapeutics ag,1372828.0,CHE222498046,Zug
2024-11-15,Sestante Analytics AG,Undisclosed,Convertible loan,Bern,sestante analytics ag,sestante analytics ag,1554646.0,CHE152984842,Bern
2024-11-17,databaum Sàrl,125'000,Equity,Lausanne,databaum sàrl,databaum sàrl,1556967.0,CHE270015634,Ecublens (VD)
2024-11-18,Osmotex AG,Undisclosed,Equity,Alpnach Dorf,osmotex ag,osmotex ag,917901.0,CHE114447230,Thalwil
2024-11-18,InSphero AG,11'226'540,Grant,Schlieren,insphero ag,insphero ag,940276.0,CHE114790768,Schlieren
2024-11-19,Dyneo Technologies SA,10'000,Grant,Petit-Lancy,dyneo technologies sa,dyneo technologies sa,1609421.0,CHE441217757,Lancy
2024-11-19,Calvin Risk AG,3'500'000,Equity,Kloten,calvin risk ag,calvin risk ag,1549783.0,CHE385869120,Kloten
2024-11-19,Digt AG,3'700'000,Equity,Dällikon,digt ag,digt ag,1416387.0,CHE484892022,Dällikon
2024-11-19,wearefreemovers GmbH,10'000,Grant,Baar,wearefreemovers gmbh,wearefreemovers gmbh,1648300.0,CHE368560207,Baar
2024-11-19,Winduction AG,10'000,Grant,Zürich ETH-Zentrum,winduction ag,winduction ag,1667006.0,CHE380226104,Zürich
2024-11-20,JOSEPHA GmbH,40'000,Convertible loan,Zürich,josepha gmbh,josepha gmbh,1641519.0,CHE363087362,Zürich
2024-11-20,Vestir Technologies GmbH,474'300,Grant,Oberaegeri,vestir technologies gmbh,vestir technologies gmbh,1613076.0,CHE143236712,Oberägeri
2024-11-20,identic ai GmbH,740'000,Grant,Brugg,identic ai gmbh,identic ai gmbh,1613122.0,CHE470478030,Brugg
2024-11-20,Numab Therapeutics AG,12'000'000,Revenue,Horgen,numab therapeutics ag,numab therapeutics ag,1288372.0,CHE199155103,Horgen
2024-11-20,Adjust Medical SA,40'000,Convertible loan,Geneva,adjust medical sa,adjust medical sa,1589839.0,CHE319523537,Genève
2024-11-21,LAYERED GmbH,120'000,Grant,Lupfig,layered gmbh,layered gmbh,1665074.0,CHE392712073,Lupfig
2024-11-21,Oncobit AG,1'500'000,Equity,Schlieren,oncobit ag,oncobit ag,1347031.0,CHE193564727,Schlieren
2024-11-22,Winduction AG,50'000,Convertible loan,Zürich ETH-Zentrum,winduction ag,winduction ag,1667006.0,CHE380226104,Zürich
2024-11-22,Winduction AG,100'000,Equity,Zürich ETH-Zentrum,winduction ag,winduction ag,1667006.0,CHE380226104,Zürich
2024-11-25,Aurigin.ai AG,Undisclosed,Equity,Zürich,aurigin.ai ag,aurigin.ai ag,1668628.0,CHE460891664,Zürich
2024-11-25,MARK Investment Holding AG,4'000'000,Equity,Zug,mark investment holding ag,mark investment holding ag,1482227.0,CHE317401567,Zug
2024-11-26,Kyan Health AG,14'795'625,Equity,Zollikon,kyan health ag,kyan health ag,1479743.0,CHE267518768,Zollikon
2024-11-26,Cradle Switzerland AG,64'513'375,Equity,Kilchberg ZH,cradle switzerland ag,cradle switzerland ag,1511869.0,CHE242613497,Kilchberg (ZH)
2024-11-27,TofuPilot SA,50'000,Loan,Lausanne,tofupilot sa,tofupilot sa,1638359.0,CHE370251170,Lausanne
2024-11-28,Sintio AG,Undisclosed,Equity,Freienbach,sintio ag,sintio ag,1444839.0,CHE141090260,Altendorf
2024-11-29,Juvion Life Sciences Sàrl,Undisclosed,Award,Lausanne,juvion life sciences sàrl,juvion life sciences sàrl,1649442.0,CHE203691329,Ecublens (VD)
2024-11-29,inyova AG,5'000'000,Equity,Zurich,inyova ag,inyova ag,1314784.0,CHE138068018,Zürich
2024-11-30,MIROS Technology SA,25'000,Grant,Morges,miros technology sa,miros technology sa,1608405.0,CHE195614655,Morges
2024-11-30,MIROS Technology SA,30'000,Loan,Morges,miros technology sa,miros technology sa,1608405.0,CHE195614655,Morges
2024-11-30,MIROS Technology SA,100'000,Equity,Morges,miros technology sa,miros technology sa,1608405.0,CHE195614655,Morges
2024-11-30,MIROS Technology SA,10'000,Revenue,Morges,miros technology sa,miros technology sa,1608405.0,CHE195614655,Morges
2024-11-30,Vivent SA,1'800'000,Grant,Gland,vivent sa,vivent sa,1116400.0,CHE359215183,Gland
2024-11-30,Grensol AG,200'000,Grant,Zürich,grensol ag,grensol ag,1481085.0,CHE341961559,Zürich
2024-12-01,IMAI MedTech GmbH,20'000,Grant,Schlieren,imai medtech gmbh,imai medtech gmbh,1629820.0,CHE308576357,Schlieren
2024-12-01,condenZero AG,2'300'000,Revenue,Zürich,condenzero ag,condenzero ag,1385255.0,CHE465078564,Zürich
2024-12-04,RoBoa AG,40'000,Convertible loan,8092 Zürich ETH-Zentrum,roboa ag,roboa ag,1681431.0,CHE423563121,Zürich
2024-12-06,Liom Health AG,22'089'235,Equity,Pfäffikon SZ,liom health ag,liom health ag,1329903.0,CHE184306830,Freienbach
2024-12-10,Relai AG,12'000'000,Equity,Zürich,relai ag,relai ag,1455745.0,CHE340229036,Zürich
2024-12-11,Lyfegen HealthTech AG,5'000'000,Equity,Basel,lyfegen healthtech ag,lyfegen healthtech ag,1367985.0,CHE344521168,Basel
2024-12-11,Limula SA,500'000,Loan,La Tour-de-Peilz,limula sa,limula sa,1459463.0,CHE409279000,La Tour-de-Peilz
2024-12-11,EVIIVE AG,100'000,Convertible loan,Obfelden,eviive ag,eviive ag,1667984.0,CHE250572156,Obfelden
2024-12-11,Actival SA,100'000,Convertible loan,Neuchatel,actival sa,actival sa,1636374.0,CHE405906335,Neuchâtel
2024-12-11,Bewelab SA,100'000,Convertible loan,Fribourg,bewelab sa,bewelab sa,1480677.0,CHE455761932,Fribourg
2024-12-11,Noema Pharma AG,27'000'000,Equity,Basel,noema pharma ag,noema pharma ag,1444973.0,CHE420678302,Basel
2024-12-12,ANYbotics AG,53'778'000,Equity,Zürich,anybotics ag,anybotics ag,1276945.0,CHE193138454,Zürich
2024-12-12,Embotech AG,23'500'000,Equity,Zurich,embotech ag,embotech ag,1153992.0,CHE195606420,Zürich
2024-12-13,LAYERED GmbH,150'000,Grant,Lupfig,layered gmbh,layered gmbh,1665074.0,CHE392712073,Lupfig
2024-12-13,WolfPak GmbH,Undisclosed,Equity,Zürich,wolfpak gmbh,wolfpak gmbh,1584589.0,CHE309222330,Zürich
2024-12-15,Nautica Technologies AG,Undisclosed,Convertible loan,Zürich,nautica technologies ag,nautica technologies ag,1652439.0,CHE158577406,Zürich
2024-12-15,WasteFlow SA,150'000,Grant,Lausanne,wasteflow sa,wasteflow sa,1643192.0,CHE486041489,Ecublens (VD)
2024-12-16,WasteFlow SA,58'000,Grant,Lausanne,wasteflow sa,wasteflow sa,1643192.0,CHE486041489,Ecublens (VD)
2024-12-16,Clever Forever Education AG,600'000,Convertible loan,St. Gallen,clever forever education ag,clever forever education ag,1477891.0,CHE132944650,St. Gallen
2024-12-17,Planted Foods AG,Undisclosed,Equity,Kemptthal,planted foods ag,planted foods ag,1399703.0,CHE398606506,Lindau
2024-12-17,Procavea Biotech AG,100'000,Convertible loan,Zurich,procavea biotech ag,procavea biotech ag,1626893.0,CHE178079086,Zürich
2024-12-18,cloudscale.ch AG,Undisclosed,Equity,Zürich,cloudscale.ch ag,cloudscale.ch ag,1193640.0,CHE364780135,Zürich
2024-12-20,Precisia Care SA,1'000'000,Equity,Epalinges,precisia care sa,precisia care sa,1568797.0,CHE429162832,Epalinges
2024-12-29,AlpinaSana AG,Undisclosed,Convertible loan,Zurich,alpinasana ag,alpinasana ag,1642692.0,CHE362404112,Zürich
2024-12-30,PreComb Therapeutics AG,Undisclosed,Equity,Hombrechtikon,precomb therapeutics ag,precomb therapeutics ag,1337796.0,CHE371974816,Hombrechtikon
2024-12-31,WasteFlow SA,500'000,Convertible loan,Lausanne,wasteflow sa,wasteflow sa,1643192.0,CHE486041489,Ecublens (VD)
2024-12-31,Gossik AG,Undisclosed,Convertible loan,St.Gallen,gossik ag,gossik ag,1485501.0,CHE275500598,St. Gallen
2024-12-31,FluoSphera SA,Undisclosed,Convertible loan,Plan-les-Ouates,fluosphera sa,fluosphera sa,1510981.0,CHE257956279,Plan-les-Ouates
2024-12-31,QARAlink SA,Undisclosed,Equity,Denges,qaralink sa,qaralink sa,1632447.0,CHE133534645,Denges
2024-12-31,SolidWatts SA,800'000,Convertible loan,Pully,solidwatts sa,solidwatts sa,1559059.0,CHE199078187,Pully
2025-01-01,Atenia AI GmbH,100'000,Convertible loan,Zürich,atenia ai gmbh,atenia ai gmbh,1658749.0,CHE339621516,Zürich
2025-01-01,CIS BIOPHARMA AG,1'000'000,Convertible loan,Bubendorf,cis biopharma ag,cis biopharma ag,1590858.0,CHE309097042,Bubendorf
2025-01-02,Capt'n Greenfin AG,Undisclosed,Equity,Bern,capt'n greenfin ag,capt'n greenfin ag,1546375.0,CHE482795000,Bern
2025-01-08,Araris Biotech AG,Undisclosed,Revenue,Au,araris biotech ag,araris biotech ag,1380155.0,CHE134399290,Wädenswil
2025-01-10,Windward Bio AG,200'000'000,Equity,Basel,windward bio ag,windward bio ag,1644935.0,CHE272255770,Basel
2025-01-13,TerraRad Tech AG,Undisclosed,Equity,Zürich,terrarad tech ag,terrarad tech ag,1459950.0,CHE147111794,Zürich
2025-01-14,PaperCheck GmbH,10'000,Grant,Zug,papercheck gmbh,papercheck gmbh,1659887.0,CHE376881777,Zug
2025-01-14,Sygnum Bank AG,52'884'690,Equity,Zurich,sygnum bank ag,sygnum bank ag,1349697.0,CHE134733288,Zürich
2025-01-14,Iron Energy AG,10'000,Grant,Zürich,iron energy ag,iron energy ag,1642966.0,CHE174989351,Zürich
2025-01-15,Lyncée Tec SA,Undisclosed,Equity,Ecublens VD,lyncée tec sa,lyncée tec sa,707536.0,CHE110060375,Ecublens (VD)
2025-01-15,EVIS Bioscience AG,40'000,Convertible loan,Zürich ETH-Hönggerberg,evis bioscience ag,evis bioscience ag,1644397.0,CHE190466790,Zürich
2025-01-16,Metafuels AG,8'206'245,Equity,Adliswil,metafuels ag,metafuels ag,1507269.0,CHE158616302,Adliswil
2025-01-17,Daphne Technology SA,5'478'551,Grant,St-Sulpice VD,daphne technology sa,daphne technology sa,1332560.0,CHE379398394,Saint-Sulpice (VD)
2025-01-20,Besso AG,458'000,Convertible loan,Bern,besso ag,besso ag,1595647.0,CHE317889051,Bern
2025-01-21,qCella AG,1'300'000,Equity,Zürich,qcella ag,qcella ag,1606201.0,CHE426014365,Zürich
2025-01-22,Transmutex SA,3'897'363,Grant,Vernier,transmutex sa,transmutex sa,1402964.0,CHE378932049,Vernier
2025-01-22,Scanvio Medical AG,100'000,Convertible loan,Zürich ETH-Zentrum,scanvio medical ag,scanvio medical ag,1641752.0,CHE322016330,Zürich
2025-01-22,Lightium AG,100'000,Convertible loan,Schlieren,lightium ag,lightium ag,1604135.0,CHE372073264,Schlieren
